row_id,repayment_rate
3387,64.2945489685
3389,73.4924465286
3391,29.9468766774
3392,68.4780384596
3397,35.5279698659
3398,71.192986862
3401,81.5063992039
3403,66.8458865922
3405,42.5082792527
3406,63.9252038879
3407,30.3485346785
3415,60.4441152667
3420,58.2768898123
3421,71.8218052932
3424,62.3236795412
3428,46.9807698317
3429,64.8660330262
3430,76.5420380651
3431,70.6987779746
3434,70.0190297345
3435,48.6039129482
3439,66.7499618687
3440,70.6319472292
3443,52.8560145812
3445,18.7217810573
3446,74.7737764592
3449,28.4096972488
3453,66.0621858062
3456,49.8890278288
3460,33.8564068831
3461,63.6674897078
3463,92.2786974925
3473,81.9839377136
3475,34.0036755457
3476,66.6729936439
3478,81.5190108724
3479,71.9179522993
3482,36.8390716806
3483,88.9188533775
3486,34.1831886073
3487,67.4985784477
3490,70.6732263101
3492,63.2485379731
3493,27.657642761
3498,80.0917990523
3499,42.8659167723
3500,48.6346672061
3501,69.401813507
3502,41.3717765625
3503,78.7640313088
3505,50.9753693466
3506,73.3799621468
3507,60.4961904775
3508,56.6839125074
3516,57.9115906702
3520,24.3794915808
3522,65.8660182709
3524,40.1469003458
3526,67.78955146
3527,27.2066205838
3531,27.7839574284
3535,67.0385028216
3536,24.4756168759
3539,60.921251741
3542,62.0709937798
3544,71.1118326299
3550,74.2585272929
3551,56.625848086
3552,74.8182794541
3557,31.2204362884
3559,44.5770880184
3561,59.704189915
3562,73.8259429313
3563,63.5510628428
3564,39.6020618153
3570,65.0651596937
3571,53.454216436
3576,59.7412825831
3577,64.285093827
3578,48.0908233593
3582,65.7924422022
3583,69.1266025406
3585,46.5157486244
3586,82.591034355
3590,53.7015681487
3592,71.836254455
3593,68.8686249358
3594,90.4372863123
3598,28.6905232901
3600,79.8671201881
3607,55.8507081863
3610,75.075064939
3613,40.3255058548
3615,55.3547355657
3616,40.2705317006
3617,50.2858360496
3619,46.5369651044
3621,23.7863702854
3626,71.0915419608
3630,40.1479197002
3631,68.956585422
3633,44.9953355467
3634,43.2681038632
3638,69.7082259849
3640,39.2370782619
3641,34.090369657
3643,73.4682069256
3644,59.3678168887
3646,55.4871220449
3649,65.5212240918
3654,69.5358252491
3655,41.5070159768
3660,29.9683876302
3661,42.3550557293
3662,53.6617599736
3664,55.826425947
3666,59.3727540608
3671,59.2180345404
3672,70.2687028585
3674,48.1398616835
3676,59.7255897728
3678,84.0897743202
3680,44.7551789207
3685,40.2985838417
3686,46.9807698317
3689,67.8037214995
3695,73.9699850948
3701,60.0459895213
3704,18.4857677586
3707,49.9649074827
3708,53.1873867651
3709,77.4799179639
3712,25.0687248366
3717,63.2746125948
3719,36.3793315937
3722,18.1063449086
3725,31.3879089488
3728,53.2666147978
3729,29.3147975592
3731,40.6579269628
3737,73.6242436226
3738,69.4417306644
3743,69.5349041402
3744,56.9937394622
3746,66.6334817488
3747,61.3890966256
3750,57.0055644402
3751,37.2906457611
3754,31.1583765568
3756,74.3264285446
3762,45.4075257337
3763,63.919800991
3771,57.7221997394
3772,36.9071601118
3775,39.8343049185
3776,23.9215087805
3778,26.2662032257
3780,44.8798184067
3782,68.3163211441
3783,72.2234705551
3785,48.5332034528
3789,55.335982488
3790,68.648942528
3791,78.5196845587
3792,58.9720299157
3795,33.9345335967
3797,81.7711963699
3799,40.8772237938
3800,81.1957784979
3802,77.5369727139
3810,59.6923147599
3813,24.3780948777
3815,69.3349460811
3817,47.6477797045
3818,38.6670084429
3823,35.7987321549
3825,81.6824998109
3826,16.2315501291
3829,69.4172687096
3831,72.2796677379
3832,62.2597390075
3835,47.0736557581
3836,40.0533406078
3837,72.1926783587
3838,77.4838330101
3840,34.4437895507
3841,73.9176262926
3842,64.1970685636
3843,25.4190737452
3845,46.2743307876
3847,76.7656926205
3848,71.3031405634
3849,58.7451876553
3856,34.8789834286
3861,38.2020169373
3865,54.5129675752
3866,68.158836491
3868,64.5337091005
3879,40.9459318653
3880,57.6880104304
3885,75.6760617048
3886,15.9830918715
3887,74.2703163067
3888,95.1047450661
3892,39.2894212622
3894,36.6300858204
3896,76.5773886705
3898,38.5521043818
3900,62.8589413699
3901,70.9675004032
3902,53.1091148325
3903,34.6417955467
3904,58.5466874206
3905,33.6801606868
3906,53.3166034633
3907,73.2195924025
3910,33.5170998987
3911,18.489073715
3912,80.1697644194
3915,76.0506862232
3916,35.1993388762
3920,66.9179427957
3925,77.0783070096
3926,71.8872554046
3932,16.4860710922
3936,18.3665180486
3937,46.2851316569
3942,51.5348009104
3943,31.4333935693
3944,36.3654836672
3948,23.852834072
3951,45.784613812
3953,75.7116922945
3956,54.9095188285
3958,60.1509180456
3960,66.9856618382
3969,25.8292312985
3971,61.6028821701
3972,52.5073877336
3979,37.1529013022
3981,16.9695581333
3983,62.2819049252
3984,78.7012739004
3987,47.1506481247
3993,59.3086949658
3994,11.8394416312
3996,71.6282561773
4002,44.1949077392
4004,60.7774955327
4006,83.2981623954
4007,50.8042846368
4010,23.5971263477
4013,30.3128433549
4015,49.8437547648
4016,47.2454894764
4017,39.9647977673
4020,71.0862857889
4022,21.1354280581
4024,64.7789156922
4025,86.0260417727
4026,67.3701100864
4027,65.7246487748
4028,41.8578053202
4030,72.3419487463
4032,73.2514465428
4033,26.8137915798
4035,39.6216533485
4038,57.1833222779
4039,60.3089635357
4044,82.1865598692
4047,67.6438176588
4048,32.9094999315
4055,54.6961671646
4056,64.2684606289
4057,67.9382017294
4059,72.2301118366
4064,65.731220314
4065,94.6407140085
4066,48.9228937453
4068,23.770492189
4069,57.5514641612
4072,53.5009895488
4073,28.7678707144
4077,38.1697738027
4088,43.3106896202
4091,84.3198325888
4095,87.9065938672
4096,62.7841837552
4100,41.7798255679
4101,68.0727092695
4102,56.0875697183
4104,36.5049464909
4105,73.1876128362
4106,72.9193861131
4108,35.4583583052
4110,49.339034601
4111,60.5955581035
4113,14.8052976532
4114,54.8764723234
4116,52.7972247695
4121,33.7270848936
4122,26.2972075618
4124,30.8673989148
4130,23.9264584615
4133,63.4664757436
4139,54.8067808116
4143,65.6026741845
4146,56.3635635947
4147,79.4122767412
4148,71.9673354138
4152,20.7935847969
4153,64.282832744
4156,29.9349155707
4163,52.8501873143
4165,22.1716497766
4167,54.1693955041
4169,71.0423931333
4170,73.4078416554
4177,70.3737245889
4182,62.1495472548
4185,60.0725053876
4187,48.7010083744
4188,56.3569480674
4189,50.2551961722
4190,43.2496031327
4192,88.2601828173
4194,64.6767868748
4196,35.2728826047
4199,66.4032972879
4201,71.703070953
4202,60.7810926828
4203,75.7239155189
4206,45.0673565268
4211,64.230437437
4212,84.4420442226
4213,73.3997303153
4214,44.7937159858
4216,65.4774508212
4218,76.9534876357
4219,42.858635338
4222,65.4943725596
4224,79.9050711036
4225,36.3064633011
4226,67.7997631081
4227,54.5186769866
4231,23.602766681
4232,44.8953459166
4234,50.6379098344
4235,77.3195023743
4237,24.7134126088
4242,77.5440725563
4246,47.0051042937
4248,31.6214372471
4250,47.6634362973
4251,74.3624684315
4253,30.4657753175
4255,75.6883111156
4257,73.7101137287
4258,66.727996858
4260,43.1037023368
4263,53.5375767996
4265,65.1625945919
4269,48.0597067616
4271,77.1394551483
4275,81.5231089271
4276,71.3120263607
4277,61.484919852
4278,48.5598700256
4281,47.5284664743
4282,51.1124377279
4283,64.9474909097
4288,42.2612985518
4291,76.9523925906
4293,17.4914704964
4295,62.4427764553
4297,41.3654499949
4302,74.5303379036
4304,75.8574820732
4305,30.5937297513
4306,72.3028698091
4307,32.9547379721
4310,59.331613532
4314,76.8766739596
4322,34.6208970926
4326,24.4756168759
4333,74.7969490777
4334,48.487402754
4336,38.7615893085
4337,31.3717143707
4340,78.1582564503
4341,87.3448574836
4342,74.6864615506
4345,70.1536881249
4346,51.4294274346
4348,36.8809745303
4352,83.2785230746
4357,27.776935815
4358,35.7779812262
4359,56.584254022
4361,88.5564255119
4363,35.1247974478
4364,65.8764666656
4367,62.2804093358
4368,51.8803643253
4369,66.4396654107
4372,56.7258946877
4373,73.3214490669
4379,29.6389641453
4383,42.6878398401
4385,45.1318898068
4391,46.0622049397
4396,63.7148168492
4397,74.7635939967
4399,67.599554727
4401,48.4355317303
4403,46.8842095075
4405,56.0644215502
4406,88.2333197256
4407,65.0830193763
4411,69.3059065735
4412,12.050143155
4413,80.1813627192
4417,45.6277157875
4424,69.7637969872
4429,56.3564330043
4431,67.2515203373
4433,63.3251682639
4434,83.9198224811
4435,56.2697947076
4439,68.4856423644
4440,78.6270136377
4446,59.4263894509
4448,52.6676324596
4449,56.9854199384
4454,65.2000271842
4458,77.4877290977
4459,69.7122342138
4460,27.3247876734
4461,59.1754980578
4465,39.7427120685
4467,63.5461921253
4468,74.5262317432
4472,52.6515406355
4473,66.2543592509
4479,47.9596337565
4480,91.8082735585
4482,72.8676724086
4485,26.3312311308
4486,31.0895117206
4489,38.1578214275
4492,74.0108670819
4496,48.9735481049
4500,69.0578790174
4505,49.1390733447
4506,95.7812406272
4517,81.5017581468
4520,60.3044469126
4525,69.5892761407
4527,83.5457316726
4529,46.8683584287
4532,54.2496515164
4533,52.615389229
4535,65.8311971202
4538,36.397982208
4539,58.2924963282
4542,39.8411012543
4543,63.3531698725
4546,32.8447978143
4552,17.1472117769
4554,54.8207836625
4555,57.7263193464
4556,77.9901149837
4559,71.2509729191
4562,64.2616674606
4564,69.4881903118
4567,56.9094778424
4569,72.1690385722
4570,72.7381436232
4573,44.545946949
4575,41.1333935242
4576,65.0087113898
4578,64.4711823998
4579,44.6029119967
4581,60.3435179899
4585,25.1434131741
4586,67.4398418027
4589,75.5358915309
4593,83.0176967259
4594,54.0454480678
4595,78.0383585404
4598,26.3312311308
4599,42.9324510302
4601,35.290777003
4606,57.8644409219
4609,33.3568532868
4610,16.3629408326
4614,48.0662600575
4615,41.7981289302
4616,60.5154944357
4620,76.4980759089
4621,40.1016335006
4622,32.8546000546
4626,70.0364538548
4636,45.8882945411
4637,42.4583318645
4639,45.9283901294
4641,70.0142826123
4642,75.5228720435
4644,43.5712789286
4646,36.486210522
4652,70.4214983018
4659,63.2201912155
4662,25.1238968389
4663,48.9355421719
4664,33.8564068831
4667,48.3939816181
4668,21.4340549734
4670,38.8120866151
4672,68.6456588497
4674,84.9353049379
4678,70.5242785442
4680,46.544714869
4681,33.7795975462
4683,66.7861610746
4686,34.0454162506
4690,80.6427865349
4692,75.1208425986
4694,77.9143963399
4696,67.5687700574
4700,72.5456025268
4701,46.9807698317
4703,37.6850412674
4708,69.5606081046
4710,79.618208508
4713,67.236587996
4714,67.8741195304
4716,47.848942138
4719,12.2279384745
4720,22.1259614756
4721,63.1707264225
4722,33.8643250367
4727,64.7126678343
4729,22.2716931013
4731,41.7056040195
4735,27.9185287549
4737,45.0388424807
4738,36.8143192836
4740,76.115640329
4745,47.8641718555
4746,46.4072384847
4747,34.1520602181
4748,79.9558877527
4752,70.2318460824
4754,55.662487291
4755,64.6894398099
4758,48.2873806329
4760,80.2170805942
4762,58.3827032514
4764,22.1102157466
4767,45.0826871443
4770,74.8155159115
4772,69.4035618002
4773,28.7981862203
4774,76.8333014653
4778,67.9074203645
4782,44.5203550184
4785,86.4428038695
4786,50.26706525
4787,63.0859057973
4788,24.9859968435
4793,39.3804738771
4796,36.7104065972
4797,68.7795969851
4802,69.0901584653
4804,67.9562184267
4810,37.1214404443
4815,64.6515362052
4819,67.0192015764
4822,58.1204347066
4825,79.7382970224
4826,56.2743898279
4829,44.7271625075
4830,50.2094986393
4834,31.6620246338
4836,61.4650800298
4837,52.6973275951
4838,54.1836448423
4841,16.8460631212
4844,71.5473196481
4846,78.7265273288
4847,82.9787597317
4849,35.8750074498
4853,45.8818540017
4855,14.6383463982
4857,72.9525524086
4865,69.7841124143
4868,48.2692153885
4873,73.3657072997
4874,70.0903052342
4876,65.7045472222
4877,28.2165290065
4880,66.771227635
4884,76.2233874325
4885,69.5556988749
4886,73.937463784
4888,61.9974020242
4890,70.1356964911
4891,34.4277238566
4892,60.8939981788
4895,40.9886719306
4898,66.1712406351
4899,40.152410965
4900,26.9414175466
4902,54.6337776762
4903,81.3979463871
4904,54.7002653768
4908,56.9530053665
4909,82.5893500365
4910,46.9236327689
4912,51.5576755301
4913,46.9180051052
4919,49.3889554602
4920,38.2026603171
4922,30.912422604
4924,52.3579826563
4925,34.3381451084
4926,83.2010157736
4928,70.7002520468
4930,38.8839181008
4931,47.5909802733
4933,24.4756168759
4936,78.6215285301
4938,18.4277898126
4939,78.563901062
4941,71.7149261937
4942,88.904584258
4943,56.4913255476
4945,24.2621910019
4946,76.1071750253
4947,27.7288244576
4949,73.8390720715
4954,81.0416162258
4955,56.7850980911
4959,31.5630326078
4963,70.6871387339
4966,28.6845324204
4970,79.0075464001
4975,68.9596419473
4983,37.7463727371
4984,61.0936700306
4985,73.8138419879
4986,79.8486822255
4989,63.7319631053
4990,69.9275424259
4992,39.8203621086
4993,53.4962171269
4994,26.2429219537
4995,66.5625794309
4996,73.7027109011
4997,26.828482848
5001,45.8533637174
5002,79.1515647953
5004,78.9608836575
5006,63.7639928795
5007,56.5728525507
5008,71.2354434158
5009,24.8150797607
5010,33.5918736654
5013,58.8335500194
5015,69.0162449597
5016,58.6666226177
5018,40.3978857602
5022,75.334823356
5024,58.4341136897
5026,80.9706022222
5028,63.3224991631
5033,81.0012893093
5036,43.9410203834
5038,44.7208401152
5042,43.5895187663
5043,48.2932055231
5044,47.7556863558
5049,34.7010293957
5053,69.7442276673
5054,17.3288156369
5062,58.9871793043
5069,46.3838921769
5070,52.0864144394
5072,39.0174282156
5073,61.667606194
5074,65.1175131232
5075,35.1383846966
5077,71.2471874987
5079,17.8850270289
5080,58.7708020344
5081,60.2133525629
5082,78.4120600853
5083,50.4490574604
5085,73.233573251
5086,40.0069411334
5087,35.2385028669
5089,71.8266571203
5095,59.6362084939
5098,78.8972836802
5102,56.5075893602
5103,57.5033202177
5108,42.735828444
5109,56.6297085277
5112,47.3076916119
5114,22.6567713998
5115,39.2119493667
5116,46.5798853236
5117,65.9390707066
5118,54.2269258547
5123,72.0747142792
5125,55.8153680782
5132,46.9831061818
5136,14.9562665072
5137,59.5366029453
5139,39.1046046849
5141,73.115227921
5146,71.172822232
5148,19.9514806179
5151,73.3914047048
5152,23.996256131
5155,71.6196100843
5156,22.6875819312
5157,39.5650832638
5159,84.7399926316
5160,51.2676617418
5162,75.4383361069
5163,51.6719001994
5164,74.8597467873
5166,29.6991826288
5167,58.2876736665
5169,46.8611555843
5170,67.6361151306
5172,44.5221221541
5176,66.3807484797
5177,77.7455758997
5182,66.9528722038
5185,43.8309955415
5189,79.7268466173
5192,69.9993427645
5193,40.6561664258
5195,62.4030576526
5196,33.8784024981
5199,47.6356778946
5200,57.9909000643
5204,16.8200486257
5205,58.2008585237
5206,55.866636449
5210,77.8067629422
5215,26.0242351502
5217,59.2520815732
5218,53.704732922
5220,53.3773526575
5221,72.1130313574
5222,43.5135898188
5224,25.76587244
5227,23.1324737499
5228,82.0574746625
5229,67.8124076926
5234,78.5013594994
5236,80.0467418713
5237,77.637422659
5239,37.5886257705
5240,54.0504436249
5243,61.9080719537
5245,35.2945874326
5253,60.2460190064
5255,70.8060351998
5258,69.057861187
5259,28.3300937225
5261,82.6351970552
5265,69.8666730496
5266,79.6569858703
5273,59.112300797
5274,37.6281865804
5276,73.5237714611
5277,47.0844312255
5278,80.3090920765
5279,67.2136591156
5282,68.8898163407
5283,84.8736060794
5288,52.0089399448
5291,42.2773086718
5292,71.1758164152
5294,63.6193991385
5297,30.5866543987
5298,56.5501765274
5299,42.1454014747
5302,38.4382085434
5308,47.8465549468
5309,73.5510048951
5314,59.9470799401
5316,60.5577514767
5317,30.25758148
5323,81.6792928951
5333,69.981793926
5339,24.7323735914
5340,71.809245197
5344,48.4622799051
5345,31.0895117206
5346,55.9707203247
5347,47.2364098051
5352,76.6466670994
5353,42.8488328594
5355,34.5360509973
5358,62.6482913258
5362,84.5261149655
5364,81.2130112773
5367,71.9963729024
5369,50.0087081562
5372,82.80910279
5376,47.1615916502
5377,78.2815673833
5378,60.6093367848
5379,63.2946779383
5380,44.4730415522
5382,33.749187209
5383,28.8772630101
5384,56.6335566064
5385,38.3500546302
5388,78.6108570162
5391,48.9837274745
5392,77.6616151034
5393,72.5458640123
5395,43.6497028981
5396,24.671153172
5398,53.5088040874
5399,88.7616918677
5405,44.7874719663
5407,65.4435372169
5411,35.2114386766
5415,74.1408846824
5417,55.7682963621
5418,32.4643882311
5420,44.0932892062
5421,12.0579002356
5422,24.4756168759
5425,57.5957088145
5429,36.1308424881
5430,64.7549525592
5434,45.587974431
5437,56.8978772075
5440,66.5390895421
5442,33.2421061755
5443,71.353424751
5446,55.4126694684
5450,47.8629718607
5454,24.4756168759
5456,33.1536418195
5459,86.9888334461
5460,17.9124513068
5463,78.3177865461
5465,72.9736228342
5471,69.2195371774
5473,62.8175598766
5480,64.8222775732
5482,54.2730806693
5484,41.5771260805
5485,77.9351292104
5486,47.7343020135
5487,54.4483155563
5489,32.0273450515
5493,47.5484311403
5494,69.6951825187
5495,66.6437035909
5497,60.6891355378
5498,46.2029425793
5499,66.3206318881
5501,41.8881330178
5503,69.1779752906
5506,60.0905499954
5508,83.8358048952
5509,49.6166943897
5518,82.2041119677
5524,75.491550437
5527,60.3889832154
5529,34.9618299892
5531,28.9970854008
5533,48.5517709688
5535,71.4214552858
5537,72.8890407351
5540,33.8055290382
5541,40.8292326887
5543,65.1711359842
5546,74.0216750715
5547,65.0469976253
5549,84.7132415949
5550,35.9927956262
5551,77.3829890748
5552,54.4909579049
5553,38.230071438
5554,68.8187316561
5555,61.8981686166
5556,39.5290406448
5559,45.7704743321
5563,53.3244257607
5565,69.7612310011
5571,73.3871578412
5573,34.1468950672
5575,84.0245829356
5577,72.6493250269
5578,66.8489506741
5580,24.4635686893
5581,35.5870740499
5583,84.1699583084
5584,42.6945510596
5586,32.3408585916
5587,34.46206286
5589,80.5833430546
5591,70.4507583444
5593,81.0864706841
5597,69.24048145
5598,69.3654317003
5599,17.1437649993
5601,57.7694199068
5602,53.7920526945
5604,50.9949020553
5605,39.4701953378
5606,32.9974245109
5608,47.0474171717
5609,50.8752455643
5611,67.7003659358
5614,52.860639183
5618,64.1289212983
5621,81.3133124571
5622,34.3699950064
5623,58.9145377249
5625,73.5909966225
5629,38.5677355631
5631,85.6842888301
5634,28.5843064491
5636,32.3188333163
5637,74.1039201617
5638,60.5087727167
5640,12.0579002356
5650,46.6996264796
5652,39.51579239
5659,57.5558336431
5663,48.3513197255
5664,80.2637591098
5665,72.2238940353
5667,22.8444102613
5669,71.5915960584
5671,28.4026428259
5674,48.3867067198
5675,32.0251931371
5677,65.4802577781
5680,65.1367702357
5682,74.7215583315
5686,76.3120594283
5691,46.4777783842
5692,74.2825884544
5694,39.3393787763
5695,34.0655333602
5698,40.1399491378
5701,36.738157555
5704,55.4393292158
5708,87.1544604033
5710,26.0230471651
5717,69.4536927099
5719,62.3980518526
5721,64.6743255372
5723,44.5992227751
5725,34.5306219492
5726,22.7306681426
5727,43.6273177236
5731,33.287653932
5732,66.2795475412
5733,84.0047013519
5737,28.7630715123
5739,46.1938506662
5742,81.3270906169
5744,64.592757524
5746,39.1788335164
5747,73.1543281935
5752,59.636079196
5755,63.9006685445
5756,44.4349650203
5758,78.0999123235
5759,23.6333053945
5761,63.17555138
5762,39.3535350585
5764,81.9866866645
5765,73.762760473
5768,65.6458110774
5771,74.6121347024
5772,35.1813507046
5773,48.4719888999
5776,84.0990458104
5780,26.0682339166
5782,65.1802147669
5784,59.0250040456
5785,48.3693140978
5787,56.8415591019
5791,31.1198749322
5792,43.9823120818
5800,73.7246902406
5804,68.330780239
5805,62.5539714242
5812,81.790968287
5813,46.9711039926
5814,58.0238956846
5815,44.8005935871
5816,28.4852934456
5819,69.7457176892
5822,59.1022187161
5823,34.7426489639
5828,67.1806303111
5831,81.8351111367
5833,35.7272327016
5834,51.5804729903
5836,68.5563216142
5841,80.841653969
5842,45.1407151023
5843,68.6320647106
5844,73.0605008459
5847,48.4606853698
5848,29.9711989381
5849,67.7021534978
5850,56.175392747
5852,33.0379662546
5853,61.098203375
5854,64.5861467628
5856,47.4451137216
5860,31.0895117206
5863,52.9881235505
5864,45.3792581536
5869,71.5543986087
5870,72.5794645673
5871,89.9625936154
5872,72.0244461115
5873,80.9663000027
5874,65.4430914276
5875,77.0643464767
5876,60.1818717747
5880,53.734106316
5881,71.5591067292
5890,47.9451486359
5891,69.9050459946
5892,24.4756168759
5894,41.7360432038
5895,60.277492238
5896,32.2852067165
5902,68.8931356627
5904,54.5074749546
5905,47.0475407384
5908,31.1198749322
5909,84.066542841
5915,41.3283844466
5918,32.7210158956
5920,21.9186436073
5926,54.0212949934
5927,45.4265421052
5930,62.8612261721
5931,63.5394415613
5932,73.1390642807
5934,53.267121438
5937,78.0828790516
5943,64.2808429052
5944,71.8997728921
5945,95.0571559326
5946,70.5356563122
5947,66.6877968171
5948,82.6345259575
5949,22.0597576929
5950,65.1319200488
5956,82.5186186216
5958,49.841288888
5960,37.005617386
5961,65.8288315495
5963,46.1698402383
5964,45.3447493477
5966,84.3534018818
5967,71.9003041839
5968,61.327176122
5969,57.7110786526
5970,75.1659006768
5971,40.1079440557
5977,45.4786611775
5980,65.5630901322
5981,54.1384333285
5983,25.8292312985
5987,49.0458741189
5990,31.8752882546
5991,40.0242221527
5992,86.0973305508
5993,55.3355610449
5994,30.4343403586
5996,73.1997907518
5997,58.5228793971
5998,22.6486002816
5999,41.950723625
6000,55.774220923
6003,33.4734123989
6004,66.1615381177
6006,85.4120737595
6007,62.8961755138
6010,52.9289775423
6011,33.8564068831
6012,33.0748676797
6018,47.6981127643
6019,48.1951931793
6020,49.2079070306
6021,74.0479768429
6022,41.9835105189
6027,35.5078603481
6028,26.3312311308
6029,63.9941344017
6030,73.8123414739
6032,56.5329602524
6033,60.9339711392
6034,61.0365530885
6035,70.0400107791
6036,64.1418194008
6037,63.3612698585
6038,78.6767714432
6040,49.6725877912
6042,76.0648849523
6044,32.0769437807
6046,52.418757759
6047,67.6403626179
6048,65.7542263613
6051,70.0524141788
6054,16.3613106556
6055,58.8582611243
6058,41.2943792752
6061,81.4987856053
6066,60.5893227687
6071,33.3487668729
6074,68.0247905526
6075,66.638813852
6080,57.9771845872
6082,64.9472474004
6086,43.0669271433
6087,78.7493430856
6093,68.7478822579
6103,33.7589728088
6104,88.2214460543
6105,70.3209558319
6108,39.0430120788
6110,58.4428530335
6115,41.9852688208
6116,65.2358426215
6117,77.6091448763
6118,50.2145975655
6119,57.8962706597
6120,59.065442701
6122,42.4932395447
6123,66.0152219027
6124,26.3312311308
6125,68.4821874874
6127,52.7207973216
6128,56.9434553831
6132,52.0163572779
6133,23.3050878783
6136,37.2239716441
6140,55.8281649072
6145,73.1478522454
6151,40.7608695756
6153,72.2915150377
6155,64.7086860898
6157,59.0046496114
6159,84.3197906049
6161,47.9536162215
6162,24.8910709131
6163,46.1357008753
6164,53.4041894766
6165,43.6261239572
6166,49.3026701533
6168,38.5000733462
6170,36.4964466024
6171,48.0343506581
6173,26.4602881684
6176,29.4251552253
6181,34.5043868857
6183,62.0129338723
6184,46.6808602927
6185,75.4617944378
6187,63.1213269613
6191,63.2934142051
6192,26.7528526784
6193,73.4306191002
6196,31.1733889077
6199,73.7654822179
6200,67.1475674146
6204,56.1821493142
6205,44.6592967133
6214,79.1972831344
6217,65.505051148
6218,60.3866120251
6219,82.7027481749
6222,34.604082656
6223,56.6784079825
6224,56.1892527657
6225,58.7197246065
6227,48.8288184183
6228,79.1614540878
6230,65.1755304913
6232,14.4771889044
6236,34.8098201061
6237,50.7894407282
6239,76.1377915198
6241,62.597017129
6245,80.9094630034
6247,61.6131763567
6249,44.5368349193
6250,64.3447348861
6252,74.7621851466
6253,36.7337640824
6254,66.0514698476
6255,68.6839409781
6260,49.5217012671
6261,69.2560760286
6264,45.9460447946
6265,51.6593635074
6268,63.8563183711
6272,53.9481665072
6273,44.3619964193
6274,56.7888706259
6280,22.803407364
6282,40.63305803
6284,28.174859521
6289,35.7253044108
6295,74.0922955713
6296,44.5005963201
6298,77.212998185
6299,33.4972636121
6303,52.5216972225
6304,93.1344352935
6306,53.7040810851
6309,73.873907749
6313,33.3165563945
6314,57.9748130339
6315,56.7942511904
6316,34.7935930559
6321,58.1506692674
6322,63.9076862433
6325,72.5046048276
6326,33.8564068831
6327,43.2842719824
6333,44.403501756
6335,89.5608830958
6337,74.649654645
6338,30.1947396621
6339,49.3891794788
6340,46.5793033929
6341,46.1352138387
6343,67.5341866816
6345,73.9844353123
6347,71.9364870856
6349,80.2924135898
6352,51.5551815639
6354,66.7977388204
6355,41.3653176296
6363,52.1948345797
6364,65.3133498363
6365,39.1728824178
6366,37.7356749964
6367,72.9491590466
6368,71.4040513492
6370,69.1185186449
6374,36.0676982811
6375,57.778880686
6378,52.9653096031
6379,77.6044925364
6380,66.8445307162
6381,33.6465362837
6382,24.4756168759
6384,56.6448870752
6385,60.4459928057
6388,50.6968246911
6396,67.4397325308
6397,47.433457272
6400,49.9225317358
6403,53.0533132258
6404,67.5353747784
6405,42.7095189096
6407,53.2128751456
6408,58.378555306
6410,69.5058395032
6411,71.9690318601
6413,69.7524141361
6418,32.3854482491
6419,75.9770828081
6423,55.4426681999
6424,81.8735628216
6425,29.2824668242
6426,64.9123080452
6427,79.3763878802
6428,77.819753989
6430,50.9937321507
6431,32.5477270062
6435,23.7911086046
6438,69.022203833
6440,25.1013154361
6443,25.7729220597
6444,55.4877851581
6445,31.0895117206
6447,43.4702207686
6448,74.207954533
6451,73.1758568937
6452,72.0025376956
6453,39.2030565086
6455,65.3579123496
6458,77.5279354074
6459,47.5061780788
6461,50.6514779629
6462,73.9487455415
6463,64.3663957633
6464,65.1327594312
6465,66.4250551377
6468,18.934535922
6472,65.2583143458
6476,50.2718252939
6478,34.3204054143
6479,41.7185116934
6483,38.4784018547
6488,50.4987237181
6493,70.1741839071
6494,35.2230798831
6495,54.1506036492
6496,67.1071925487
6498,32.6111442603
6499,19.130621451
6504,76.1435726913
6505,63.3461223772
6506,75.7557040561
6507,29.3377857399
6508,61.0002983182
6511,75.4324854315
6514,19.9365854594
6518,73.7558920205
6519,78.5319699443
6522,13.2268959609
6526,64.3223117444
6529,64.4737418319
6530,20.1091496406
6531,29.0099447517
6533,72.4227378151
6535,59.9282875605
6537,84.0138460655
6542,58.218638237
6551,73.0243608157
6552,75.7235740546
6555,62.534839147
6560,78.9344719789
6562,37.0134316659
6564,74.5488035554
6567,90.5241224433
6568,68.4968764322
6569,71.2126178769
6570,68.3189840208
6571,84.1856777925
6572,35.3683812138
6573,51.0906482521
6574,67.5306914947
6575,43.5936466366
6581,77.5733755673
6582,35.2335257309
6583,65.5666934351
6584,79.3596639878
6585,44.8736528195
6587,38.8838136662
6588,65.3952768132
6594,49.1649254602
6596,47.6213715976
6598,70.631939679
6599,67.9022550071
6602,51.4112405346
6603,76.6082091478
6606,85.5214914039
6608,79.7365960039
6609,25.8292312985
6610,70.5571524583
6611,60.1491028231
6615,66.4540629267
6618,63.2039947313
6622,33.8256457944
6627,59.4818124786
6630,70.0551242983
6634,45.125598303
6635,78.3965710481
6643,46.9416213406
6645,47.0919420999
6651,66.2420815177
6652,74.8640944593
6654,91.3284289496
6656,28.5607786623
6659,64.4467838461
6661,42.4922974444
6666,66.1264857474
6669,46.6081830919
6670,26.3312311308
6672,31.0895117206
6673,26.8786276715
6677,55.6562879363
6681,29.0099447517
6682,70.3091366277
6683,46.3982754385
6686,45.998095092
6690,22.0243132195
6694,73.3880768767
6697,51.2062116428
6698,72.6022812171
6700,37.6358373277
6701,55.7391808434
6702,39.8862637628
